NO0010763550,TREo,300046,1456854,Treasure,,NOK,,,35181
DK0060733368,LAUR,814740,1457866,Lauritz.com Group,68198,SEK,,,35181
SE0008294102,PIEZO,300049,1457867,PiezoMotor Uppsala,68193,SEK,,,35181
SE0008216329,ERMA,814742,1461664,Enorama Pharma,68197,SEK,,,35181
SE0008294078,SECARE,814746,1467016,Swedencare,68195,SEK,,,35181
SE0008348304,GOMX,814750,1469544,GomSpace Group,68207,SEK,,,35181
NO0010387004,NOFIo,814751,1471609,Norwegian Finans Holding,,NOK,,,35181
SE0008348072,ALELIO,814753,1476183,Alelion Energy Systems,68193,SEK,,,35181
SE0008406417,MAXF,814758,1516435,MaxFastigheter i Sverige,68205,SEK,,,35181
SE0009697212,QUART PREF,814759,1662688,Quartiers Properties Pref,68205,SEK,,,35181
NO0010689326,TRVXo,814761,1670107,Targovax,,NOK,,,35181
SE0008374383,MAHA A,814766,2199139,Maha Energy A,68189,SEK,,,35181
SE0008348262,EXPRS2,814767,2319817,ExpreS2ion Biotech Holding,68197,SEK,,,35181
CA31730E1016,FIL,814772,2502707,Filo Mining Corp,68191,SEK,,,35181
SE0008732218,ALCA,814773,2514048,Alcadon Group,68207,SEK,,,35181
SE0007604061,CYB1,814775,2524515,Cyber Security 1,68207,EUR,,,35181
SE0008966295,INDEX,814782,2540039,InDex Pharmaceuticals Holding,68197,SEK,,,35181
SE0009155211,SOLNA,814783,2543554,Solnaberg Property,68205,SEK,,,35181
SE0006994539,FRISQ,814784,2543555,FRISQ Holding,68207,SEK,,,35181
SE0008991624,GPX,814785,2556055,Gasporox,68193,SEK,,,35181
SE0009190192,CFISH,814789,2582001,Crunchfish,68207,SEK,,,35181
SE0009155518,GAPW B,814790,2593302,Gapwaves B,68207,SEK,,,35181
SE0013121589,EMBRAC B,814791,2598207,Embracer Group B,68196,SEK,,,35181
SE0009160922,ADDERA,814795,2611186,AdderaCare,68197,SEK,,,35181
NO0010776875,ARCUSo,814796,2611187,Arcus,,NOK,,,35181
SE0009242324,BYGGP,814797,2645738,ByggPartner i Dalarna Holding,68192,SEK,,,35181
SE0009242654,CMOTEC B,814798,2661554,Scandinavian ChemoTech B,68197,SEK,,,35181
SE0009268279,SEYE,814799,2693841,Smart Eye,68193,SEK,,,35181
SE0009242555,AINO,814806,2712859,Aino Health,68197,SEK,,,35181
SE0009268717,ACARIX,2720757,2717676,Acarix,68197,SEK,,,35181
SE0008212161,AERO,814809,2721200,Svenska Aerogel Holding,68190,SEK,,,35181
SE0009268154,AAC,814810,2724028,AAC Clyde Space,68207,SEK,,,35181
SE0008705255,CUR,814812,2724897,Curando Nordic,68197,SEK,,,35181
SE0009242175,STW,814813,2724898,SeaTwirl,68189,SEK,,,35181
SE0009522451,EFFP,814818,2751900,Effnetplattformen AB,68207,SEK,,,35181
SE0009581192,HOYLU,814822,2960197,Hoylu,68207,SEK,,,35181
SE0012675361,IRLAB A,2971642,2974094,IRLAB Therapeutics A,68197,SEK,,,35181
SE0009320278,HEMC,2990795,3003448,Hemcheck Sweden,68197,SEK,,,35181
SE0009496268,CHRO,3013276,3014034,ChromoGenics,68192,SEK,,,35181
SE0008212195,ISR,3014272,3015404,ISR Immune System Regulation Holding AB,68197,SEK,,,35181
SE0009606809,UNIBAP,3015874,3017421,Unibap,68207,SEK,,,35181
SE0008613731,BIOVIC B,3018644,3019010,Biovica International B,68197,SEK,,,35181
SE0009581051,ISOFOL,3023812,3024297,Isofol Medical,68197,SEK,,,35181
SE0009664303,TANGI,3027054,3026724,Tangiamo Touch Technology,68196,SEK,,,35181
SE0009607252,IVACC,3027126,3028153,Intervacc,68197,SEK,,,35181
NO0010650013,BGBIOo,814826,3028154,BerGenBio,,NOK,,,35181
SE0009580517,SONE,3006467,3033971,Sonetel,68207,SEK,,,35181
SE0009664154,ANNX,3040157,3041550,Annexin Pharmaceuticals,68197,SEK,,,35181
SE0009664188,XMR,3052676,3053547,XMReality,68207,SEK,,,35181
SE0009663339,MANTEX,3042126,3066965,Mantex,68193,SEK,,,35181
SE0009663834,BUSER,3065256,3066966,Bambuser,68207,SEK,,,35181
SE0009696792,LOG,814827,3069609,Logistea,68205,SEK,,,35181
SE0009664436,SECI,3072679,3074593,SECITS Holding,68193,SEK,,,35181
SE0003756758,SDIP B,68407,3080792,Sdiptech B,68206,SEK,,,35181
SE0009807266,INTEG B,814828,3084212,Integrum B,68197,SEK,,,35181
SE0009779085,BIOS,3090326,3091755,Bioservo Technologies,68197,SEK,,,35181
NO0010778095,AGSo,814808,3096891,Axxis Geo Solutions,,NOK,,,35181
SE0009888506,AYIMA B,3097221,3100155,Ayima Group B,68207,SEK,,,35181
SE0009806045,TERRNT B,3100538,3100993,TerraNet Holding B,68207,SEK,,,35181
SE0009722465,ZAPLOX,3110548,3112367,Zaplox,68207,SEK,,,35181
SE0009806284,PAX,3114981,3120863,Paxman,68197,SEK,,,35181
FI4000233317,ENERS,3129539,3130693,Enersize,68207,SEK,,,35181
FI4000242961,NITRO,3133115,3132086,Nitro Games,68196,SEK,,,35181
SE0009947948,SUS,3133154,3135164,Surgical Science,68197,SEK,,,35181
SE0009947534,SEDANA,3138911,3140712,Sedana Medical,68197,SEK,,,35181
SE0009697204,QUART,814759,3140713,Quartiers Properties,68205,SEK,,,35181
SE0009921471,TRIAN B,3138910,3140714,Trianon B,68205,SEK,,,35181
SE0009889595,SECS,3141317,3142621,Sensec Holding,68193,SEK,,,35181
SE0009888613,OXE,3183643,3184293,OXE Marine,68193,SEK,,,35181
SE0009947740,PROMO,3181536,3185643,Promore Pharma ,68197,SEK,,,35181
SE0009921034,URBIT,3187497,3186765,Urb-it,68193,SEK,,,35181
MT0001530105,ASPIRE,814838,3190166,Aspire Global,68200,SEK,,,35181
SE0009921976,NETM B,814839,3201287,Netmore Group B,68201,SEK,,,35181
SE0009920994,REALFI,3191791,3201288,RealFiction ,68199,SEK,,,35181
SE0009994445,SDS,814840,3222580,Seamless Distribution Systems,68207,SEK,,,35181
NO0010792625,FJORDo,814829,3254244,Fjord1,,NOK,,,35181
SE0009889405,HDW B,3470316,3270742,H&D Wireless Sweden Holding B,68207,SEK,,,35181
BMG1466R2078,BDRILLo,814841,3284069,Borr Drilling,,NOK,,,35181
SE0010219626,SENZA,3297783,3321576,Senzagen,68197,SEK,,,35181
NO0010789506,INFRNTo,3328779,3329461,Infront ,,NOK,,,35181
NO0010609662,WSTEPo,3341098,3340866,Webstep,,NOK,,,35181
SE0010296269,FRAM B,3334150,3341914,Fram Skandinavien B ,68207,SEK,,,35181
SE0009580715,SBB PREF,68373,3341915,SBB Norden Pref,68205,SEK,,,35181
SE0009973548,CLIME B,3334158,3343241,Climeon B,68189,SEK,,,35181
SE0002685958,GLOBAL,3352664,3353060,Global Gaming 555,68200,SEK,,,35181
BMG6624L1090,NODLo,3363353,3362569,Northern Drilling,,NOK,,,35181
NO0010781206,SSGo,814845,3364576,Self Storage Group,,NOK,,,35181
SE0010270793,BUBL,3368397,3378074,Bublar Group,68196,SEK,,,35181
NO0010808892,CRAYONo,3379428,3380061,Crayon Group,,NOK,,,35181
SE0010169516,3KR,3384756,3383884,Tre Kronor Property Investment,68205,SEK,,,35181
NO0010694029,KOMPo,814846,3383885,Komplett Bank,,NOK,,,35181
SE0012323756,ASAI,3390146,3389019,Artificial Solutions International,68207,SEK,,,35181
SE0009779796,SEAF,39563,3393409,Seafire,68206,SEK,,,35181
SE0008321202,IRRAS,3409854,3415255,IRRAS,68197,SEK,,,35181
SE0010468124,2CUREX,3417047,3417959,2cureX,68197,SEK,,,35181
SE0010101824,AWRD,3430488,3430921,Awardit,68207,SEK,,,35181
SE0010469221,TSEC,3431497,3431495,Tempest Security,68193,SEK,,,35181
SE0010546622,DEVP B,3432470,3432979,DevPort,68193,SEK,,,35181
SE0010520908,MAGI,3433688,3434028,MAG Interactive,68196,SEK,,,35181
SE0010546242,ACCON,3435950,3437269,Acconeer,68207,SEK,,,35181
SE0010521153,SCOUT,3431505,3437270,Scout Gaming Group,68200,SEK,,,35181
SE0010468918,LYKO A,3442725,3443817,Lyko Group A,68198,SEK,,,35181
SE0010599704,ATVEXA B,3443893,3452334,Atvexa B,68198,SEK,,,35181
SE0010520106,EG7,3431508,3452708,Enad Global 7,68196,SEK,,,35181
SE0010547075,FLEXQ,3452818,3454243,FlexQube,68193,SEK,,,35181
SE0007387089,BIOWKS,3452800,3454244,Bio-Works Technologies,68197,SEK,,,35181
CA52171T1003,LEMSE,3526430,3521967,Leading Edge Materials Corp.,68191,SEK,,,35181
NO0010791353,MPCCo,814833,3537657,MPC Container Ships,,NOK,,,35181
CL0002409135,SALMONo,3543250,3546727,Salmones Camanchaca,,NOK,,,35181
SE0010769356,LIVI,3581654,3579648,Livihop,68197,SEK,,,35181
FI4000260583,BONES,3585437,3586973,BBS-Bioactive Bone Substitutes,68197,SEK,,,35181
SE0010832204,CIBUS,3598957,3600681,Cibus Nordic Real Estate,68205,SEK,,,35181
SE0010869487,ZUTEC,3603232,3611144,Zutec,68207,SEK,,,35181
NO0010815673,FKRAFTo,3626057,3625408,Fjordkraft Holding,,NOK,,,35181
NO0010816093,ELKo,3626148,3626609,Elkem,,NOK,,,35181
SE0010868943,ICO,3643272,3643656,Iconovo,68197,SEK,,,35181
SE0010831321,FLUI,3673649,3674703,Fluicell,68197,SEK,,,35181
SE0010600106,INFREA,3673674,3677231,Infrea,68193,SEK,,,35181
CA00830W1059,AEC,3700787,3699261,Africa Energy Corp,68189,SEK,,,35181
SE0010948711,OVZON,3726847,3727475,Ovzon,68201,SEK,,,35181
SE0009662554,JDT,3742564,3742902,JonDeTech Sensors,68207,SEK,,,35181
SE0011167725,ITECH,3744486,3746893,I-tech,68190,SEK,,,35181
GB00BZ1MDB19,FLEXM,3765676,3776014,Flexion Mobile ,68207,SEK,,,35181
SE0011281757,MIDS,3791748,3792625,Midsummer,68189,SEK,,,35181
KYG236271055,SHLFo,3800326,3799276,Shelf Drilling,,NOK,,,35181
SE0011178201,RPLAN,3802802,3804798,Ranplan Group,68207,SEK,,,35181
MT0001390104,RAKE,3805362,3805995,Raketech,68199,SEK,,,35181
MHY8162K2046,SBLKo,3057736,3824703,Star Bulk Carriers,,NOK,,,35181
SE0011641794,ASAP,3952467,3948216,Asarina Pharma,68197,SEK,,,35181
SE0011528017,NIO,3904758,3962462,Nordic Iron Ore,68191,SEK,,,35181
NO0010341712,PLTo,3963400,3962463,poLight,,NOK,,,35181
SE0010598250,AROS PREF,4047149,4048591,Aros Bostad Pref,68205,SEK,,,35181
SE0009414303,AXOLOT,4054104,4055516,Axolot Solutions Holding,68193,SEK,,,35181
SE0011725084,S2M,4066552,4067941,S2Medical,68197,SEK,,,35181
SE0010133785,ALZCUR,4066527,4067942,AlzeCure Pharma,68197,SEK,,,35181
SE0012012508,JETPAK,4074419,4075005,Jetpak Top Holding,68193,SEK,,,35181
SE0011973940,AZELIO,4079994,4082110,Azelio,68189,SEK,,,35181
SE0011923341,CAG,4085877,4085502,CAG Group,68193,SEK,,,35181
SE0006504593,COMBI,68435,4101693,Combigene,68197,SEK,,,35181
SE0011563295,FOOT B,82818,4103807,Footway Group B,68198,SEK,,,35181
SE0009832595,INCOAX,4102357,4127538,InCoax,68207,SEK,,,35181
MHY641771016,OETo,3811310,4241939,Okeanis Eco Tankers,,NOK,,,35181
SE0012229920,FERRO,4289153,4290074,Ferroamp Elektronik ,68193,SEK,,,35181
SE0011062595,FRILL B,3805351,4296505,Frill Holding B,68195,SEK,,,35181
SE0012308088,TEQ,4300381,4304716,Teqnion,68193,SEK,,,35181
SE0010600429,TRIBO B,4300392,4310137,Triboron International B,68190,SEK,,,35181
NO0010844038,ADEo,4311777,4312274,Adevinta,,NOK,,,35181
SE0011985514,UPSALE,4300398,4332986,Upsales Technology,68207,SEK,,,35181
SE0012481232,ATA SDB,4335087,4334033,Atari SA SDB,68196,SEK,,,35181
NO0010734742,ICEo,4369915,4369316,Ice Group,,NOK,,,35181
NO0010833262,KCCo,4371018,4371405,Klaveness Combination Carriers,,NOK,,,35181
SE0012570448,OSSD,4369949,4374204,OssDsign,68197,SEK,,,35181
SE0012481133,VERT B,4369950,4379079,Vertiseit B,68207,SEK,,,35181
NO0010851603,ULTIMOo,4383752,4385015,Ultimovacs,,NOK,,,35181
SE0012673291,MNTC,4408792,4408497,Mentice,68197,SEK,,,35181
NO0010816895,OKEAo,4407599,4408498,OKEA,,NOK,,,35181
NO0010856511,NORBITo,4412274,4413118,Norbit,,NOK,,,35181
SE0012570208,INZILE,4422735,4425663,Inzile ,68194,SEK,,,35181
BMG9156K1018,2020o,4443086,4441476,2020 Bulkers,,NOK,,,35181
SE0012569663,EWP,4443111,4450655,Eco Wave Power,68189,SEK,,,35181
SE0012558617,LIPI,4528906,4532448,Lipidor,68197,SEK,,,35181
SE0013110186,AKEL D,42480,4539019,Akelius Residential Property D,68205,EUR,,,35181
NO0010861115,NSKOGo,4558348,4559262,Norske Skog,,NOK,,,35181
SE0012930105,ZIGN,4557272,4560460,ZignSec,68207,SEK,,,35181
SE0012990646,TRG,4562607,4561942,Transcendent Group,68193,SEK,,,35181
NO0010863285,SATSo,4560092,4563573,SATS,,NOK,,,35181
NO0010865009,OBSERVo,4575788,4577932,Observe Medical,,NOK,,,35181
BMG4233B1090,HAFNIAo,4580705,4581362,Hafnia Limited,,NOK,,,35181
SE0012955276,ADVBOX,4608852,4610712,Adventure Box Technology,68207,SEK,,,35181
FI0009000277,TIETOOo,33172,4613704,TietoEVRY,68207,NOK,,,35181
SE0013358710,24STOR,4605136,4617660,24Storage,68198,SEK,,,35181
SE0013382066,QAIR,4617404,4620903,QleanAir Holding,68193,SEK,,,35181
SE0011751866,MOBA,4605109,4620904,M.O.B.A Network,68207,SEK,,,35181
FI4000087861,HRNTS,42484,4628740,Herantis Pharma,68197,SEK,,,35181
SE0011311554,DIVIO B,4635215,4637808,Divio Technologies B,68207,SEK,,,35181
SE0013512019,KOLL,4605112,4638463,Kollect on Demand Holding,68198,SEK,,,35181
NO0010721277,ZWIPE,4166884,4680934,Zwipe,68193,SEK,,,35181
SE0013281979,VOLAB,4688597,4694779,Veg of Lund ,68195,SEK,,,35181
SE0013486255,HUDYA,4688602,4700527,Hudya,68193,SEK,,,35181
BMG0702P1086,BWEo,4708038,4710649,BW Energy,,NOK,,,35181
SE0012904779,TRAIN B,4688603,4711733,Train Alliance B,68193,SEK,,,35181
BMG6682J1036,NOLo,4645210,4722749,Northern Ocean,,NOK,,,35181
SE0013486552,QLIFE,4689563,4729533,Qlife Holding,68197,SEK,,,35181
SE0013513652,STABL,4689564,4741824,Stayble Therapeutics,68197,SEK,,,35181
FI0009015580,AVIDLY,36942,2296,Avidly,68199,EUR,,,35182
FI4000049812,VERK,42459,805773,Verkkokauppa.com,68198,EUR,,,35182
FI4000087861,HRTIS,42484,867972,Herantis Pharma,68197,EUR,,,35182
FI4000092523,LOUD,42487,868404,Loudspring,68193,EUR,,,35182
FI4000354162,NXTMH,68376,951069,Nexstim,68197,EUR,,,35182
FI4000081427,UNIAV,68380,957856,United Bankers,68206,EUR,,,35182
FI4000123070,PIIPPO,68409,1023994,Piippo,68193,EUR,,,35182
FI4000115464,DETEC,68410,1029496,Detection Technology,68193,EUR,,,35182
FI4000123096,SAVOH,68419,1061815,Savosolar,68189,EUR,,,35182
FI4000127535,AHOLA,82824,1366640,Ahola Transport A,68193,EUR,,,35182
FI4000153515,PRIVA,814749,1468778,Privanet Group,68206,EUR,,,35182
FI4000185533,VINCIT,2552164,2551328,Vincit,68207,EUR,,,35182
FI4000127527,HEEROS,814788,2579211,Heeros,68207,EUR,,,35182
FI4000233267,NXTGMS,814824,3014033,Next Games,68196,EUR,,,35182
FI4000232913,FONDIA,814825,3024296,Fondia,68193,EUR,,,35182
FI4000251897,REMEDY,814831,3100156,Remedy Entertainment,68196,EUR,,,35182
FI4000270350,TITAN,3339685,3339422,Titanium,68206,EUR,,,35182
FI4000283130,GOFORE,3393541,3393213,Gofore,68207,EUR,,,35182
FI4000282868,EFECTE,3432511,3431496,Efecte,68207,EUR,,,35182
FI4000251830,ADMCM,814852,3555395,Admicom,68207,EUR,,,35182
FI4000260583,BONEH,3585437,3586974,BBS-Bioactive Bone Substitutes,68197,EUR,,,35182
FI4000301585,ESENSE,3686118,3685462,Enersense International,68193,EUR,,,35182
FI4000322326,EEZY,3775352,3788750,Eezy Oyj,68193,EUR,,,35182
FI4000348974,FELLOW,3974539,3974083,Fellow Finance,68206,EUR,,,35182
FI4000348909,RUSH,4047084,4045575,Rush Factory Plc,68200,EUR,,,35182
FI4000349212,VIAFIN,4052634,4052633,Viafin Service,68193,EUR,,,35182
FI4000327812,NORDID,4071563,4070529,Nordic ID,68193,EUR,,,35182
FI4000364120,LEADD,4199907,4199943,LeadDesk,68207,EUR,,,35182
FI4000369608,AALLON,4308598,4308596,Aallon Group,68193,EUR,,,35182
FI4000391487,RELAIS,4557331,4557334,Relais Group,68194,EUR,,,35182
FI4000400262,FODELIA,4605133,4605166,Fodelia,68195,EUR,,,35182
FI4000153309,FARON,4609791,4610923,Faron Pharmaceuticals,68197,EUR,,,35182
FI4000414800,BILOT,4777270,4768450,Bilot,68207,EUR,,,35182
DK0060118453,EGNETY,33275,2301,EgnsINVEST Ejendomme Tyskland,68206,DKK,,,35183
DK0060070589,ENALYZ,33276,2393,Enalyzer A/S,68207,DKK,,,35183
DK0060101483,ERRIA,39686,2619,Erria,68193,DKK,,,35183
DK0060069813,ESOFT,33277,2620,esoft systems A/S,68199,DKK,,,35183
DK0060568145,FASTPC,33278,2684,FastPassCorp,68207,DKK,,,35183
DK0060088367,JOBNDX,33283,3320,Jobindex A/S,68193,DKK,,,35183
DK0060040913,WIRTEK,33290,6425,WirTek,68207,DKK,,,35183
GB00BD1LVD21,CBM,814814,2724345,Cleantech Building Materials,68192,EUR,,,35183
DK0060817898,GREENM,814836,3132087,GreenMobility,68200,DKK,,,35183
DK0060816148,CONFRZ,814837,3143958,Conferize,68207,DKK,,,35183
DK0060827269,NPINV,3515334,3514505,NPinvestor.com,68206,DKK,,,35183
GB00BZ3CDY20,HRC,3545473,3548542,HRC World,68200,EUR,,,35183
DK0060955854,AGILC,3628037,3626608,Agillic,68207,DKK,,,35183
DK0060990414,HAPPY,3690150,3689404,Happy Helper,68198,DKK,,,35183
DK0061030574,VIRO,3776566,3800826,Virogates,68197,DKK,,,35183
DK0061031036,ODICO,3807794,3809316,Odico,68192,DKK,,,35183
DK0060989911,HYPE,3912524,3911944,Hypefactors,68207,DKK,,,35183
DK0061076130,SLXIT,4033951,4031522,Seluxit A/S,68207,DKK,,,35183
DK0061114246,SCAPE,4065313,4064384,Scape TechnologieS,68193,DKK,,,35183
DK0061113511,KONSOL,4355757,4352588,Konsolidator,68207,DKK,,,35183
DK0061134780,WATURU,4369916,4369315,Waturu Holding,68196,DKK,,,35183
DK0061140407,DAC,4378868,4378414,Danish Aerospace Company,68193,DKK,,,35183
DK0061155785,ASTGRP,4617326,4616917,Astralis Group,68200,DKK,,,35183
GB00BYX2WP92,GATE,814807,2713892,Gate Ventures,68199,EUR,,,35183
SE0002069633,AMNO,39527,1081,Amnode,,SEK,,,35197
SE0000885501,ALPH,39528,1086,AlphaHelix,,SEK,,,35197
SE0001356932,AMH2 B,39530,1092,Amhult 2 B,,SEK,,,35197
SE0010442418,BAHN B,39538,1440,Bahnhof B,,SEK,,,35197
SE0002457796,BEO SDB,39539,1507,Beowulf Mining SDB,,SEK,,,35197
SE0007158902,NGAGE,39548,1693,Ngage Group,,SEK,,,35197
SE0000102840,SLOTT A,39549,1715,Slottsviken A,,SEK,,,35197
SE0000102857,SLOTT B,39549,1716,Slottsviken B,,SEK,,,35197
SE0002039222,EASY B,39557,2397,EasyFill B,,SEK,,,35197
SE0001839069,EUCI,39558,2671,Eurocine Vaccines,,SEK,,,35197
SE0002222596,EURO,39559,2672,Eurocon Consulting,,SEK,,,35197
SE0001426131,HOME B,39578,3014,HomeMaid B,,SEK,,,35197
SE0012193340,IDL,39581,3259,IDL Biotech,,SEK,,,35197
SE0000418873,LOVI,39590,3441,Lovisagruvan,,SEK,,,35197
SE0001384850,QUIA,39591,3444,QuiaPEG Pharmaceuticals,,SEK,,,35197
SE0001717323,MIR,39595,3683,Miris Holding,,SEK,,,35197
SE0002017707,JOJK,39596,3686,Jojka,,SEK,,,35197
SE0001860511,MPEN,39593,3694,MedicPen,,SEK,,,35197
SE0001989260,NOVU,39599,4038,Novus Group,,SEK,,,35197
SE0005308632,SAFE,39605,4610,Safe at Sea,,SEK,,,35197
SE0002149369,STVA B,39608,5542,Star Vault B,,SEK,,,35197
SE0001075102,TAUR B,39617,5845,Taurus Energy B,,SEK,,,35197
SE0006028577,WTG,39624,6264,Wonderful Times Group,,SEK,,,35197
SE0005223542,EXALT,39633,6476,Exalt,,SEK,,,35197
SE0000488744,EURI B,39560,21636,European Institute of Science B,,SEK,,,35197
SE0002829226,TRAN A,39553,31204,Transferator A,,SEK,,,35197
SE0001940461,CAM B,39618,34553,Consensus B,,SEK,,,35197
SE0001106469,JOSA,33239,42937,Josab Water Solutions,,SEK,,,35197
SE0000312068,NFO,33245,42947,NFO Drives,,SEK,,,35197
SE0002067421,VSEC,33249,42948,Vindico Group,,SEK,,,35197
SE0013382439,EVERY A,39977,45281,Everysport A,,SEK,,,35197
SE0002658278,TRAN B,39553,46332,Transferator B,,SEK,,,35197
SE0003037456,SDET,33315,71948,SensoDetect,,SEK,,,35197
SE0002834507,MPOS,33318,75743,Micropos Medical,,SEK,,,35197
SE0004051068,ECOM,33339,89945,ECOMB,,SEK,,,35197
SE0003272202,TRUE B,33386,110745,True Heading B,,SEK,,,35197
SE0002392886,PARA,33396,118272,Parans Solar Lighting,,SEK,,,35197
SE0003273531,ECO B,33401,119558,EcoRub B,,SEK,,,35197
SE0003359710,PHAL,33419,131440,PharmaLundensis,,SEK,,,35197
SE0002081166,CHAL B,33420,131452,Challenger Mobile B,,SEK,,,35197
SE0000661613,GENE,33455,146005,Genesis IT,,SEK,,,35197
SE0003553130,WNT,33511,164302,WntResearch,,SEK,,,35197
SE0009190788,UMIDA B,33513,175226,Umida B,,SEK,,,35197
SE0003787555,FXI,33581,196594,FX International,,SEK,,,35197
SE0004020931,NEVI B,33677,256984,New Equity Venture International B,,SEK,,,35197
SE0004479046,MEDF,33729,409892,Medfield,,SEK,,,35197
SE0004576346,GJAB,33736,440614,Gullberg & Jansson,,SEK,,,35197
SE0003883008,LATF B,33737,440615,Latvian Forest B,,SEK,,,35197
SE0004550192,RESP,33741,444285,Respiratorius,,SEK,,,35197
MT0000650102,ANGL,33742,444439,Angler Gaming,,SEK,,,35197
SE0002209155,FGG,33743,449466,Future Gaming Group,,SEK,,,35197
SE0004899474,SPAG,33756,514654,Spago,,SEK,,,35197
SE0004869808,RECY B,33757,516756,Recyctec B,,SEK,,,35197
SE0006851507,EMOT,40550,595262,Emotra,,SEK,,,35197
SE0005454865,SYNT,40564,698243,SyntheticMR,,SEK,,,35197
SE0005307048,TIKS,40566,701471,TiksPac,,SEK,,,35197
SE0005497732,EQL,42446,733967,EQL Pharma,,SEK,,,35197
SE0005504636,PHI,40585,753225,Phase Holographic,,SEK,,,35197
SE0012729937,ECC B,40588,767792,Ecoclime B,,SEK,,,35197
SE0005620408,ALTE,40591,777789,Alteco,,SEK,,,35197
SE0005676103,ORT B,42457,800893,Ortoma B,,SEK,,,35197
SE0005704095,ENVI B,42465,818217,Envirologic B,,SEK,,,35197
SE0005798923,MODI,42468,822058,Motion Display,,SEK,,,35197
SE0005731833,BRAIN,42469,822516,BrainCool,,SEK,,,35197
SE0004020097,AMBI,42472,829330,Ambia,,SEK,,,35197
SE0007278726,QBNK,42478,863498,QBank,,SEK,,,35197
SE0005881489,DEX,68333,876118,DexTech Medical,,SEK,,,35197
SE0005881786,OPTI,68334,876120,OptiFreeze,,SEK,,,35197
SE0005962362,AHA,68339,878728,ahaWorld,,SEK,,,35197
SE0005934452,AXKID,68344,880363,Axkid,,SEK,,,35197
SE0005962206,PMED,68345,880619,Peptonic Medical,,SEK,,,35197
SE0005991981,CSEC,68349,893427,C Security,,SEK,,,35197
SE0006091476,ABI,68353,903716,Igrene,,SEK,,,35197
SE0006343984,ZENI,68377,954611,Zenicor,,SEK,,,35197
SE0006261038,SEAL,68379,957855,Sealwacs,,SEK,,,35197
SE0006288270,FOLLI,68381,958362,Follicum,,SEK,,,35197
SE0006256798,HEART,68383,958885,Real Heart,,SEK,,,35197
SE0006260865,ROOT,68386,961458,Rootfruit,,SEK,,,35197
SE0006758231,CLINE B,68417,1040654,Cline Scientific B,,SEK,,,35197
SE0006543450,APTA,68424,1053513,Aptahem,,SEK,,,35197
SE0006852125,VSD B,68430,1067443,VibroSense Dynamics B,,SEK,,,35197
SE0006887386,IDOGEN,82790,1092047,Idogen,,SEK,,,35197
SE0006965158,REDS,82794,1095117,Redsense Medical,68197,SEK,,,35197
SE0007074166,NANEXA,82795,1095118,Nanexa,,SEK,,,35197
SE0006994943,INSP,82805,1101479,Insplorion,,SEK,,,35197
SE0006966115,HYCO,82814,1107066,Hybricon,,SEK,,,35197
SE0007185525,DBP B,82817,1110978,Double Bond Pharmaceutical B,,SEK,,,35197
SE0007192026,HAMLET,82831,1187766,Hamlet Pharma,,SEK,,,35197
SE0005454873,NICA,82832,1190414,Nanologica,,SEK,,,35197
SE0007412374,PEXA B,82835,1191123,PExA,,SEK,,,35197
SE0010413658,ZENZIP B,82852,1224084,Zenergy B,,SEK,,,35197
SE0007692124,IMINT,82859,1236101,IMINT Image Intelligence,,SEK,,,35197
SE0007438577,TOL,82860,1236102,Toleranzia,,SEK,,,35197
SE0007692884,PREBON,82862,1236782,Prebona,,SEK,,,35197
SE0007640297,SPIRA,82864,1239484,Dalsspira Mejeri,,SEK,,,35197
SE0007698121,RBASE,82865,1245402,Raybased,,SEK,,,35197
SE0007525738,FOUT,82867,1249748,Fastout Int,,SEK,,,35197
SE0007691761,SLEEP,82868,1266467,Sleepo,,SEK,,,35197
SE0007897764,SCC B,237925,1303384,Sjöstrand Coffee B,,SEK,,,35197
SE0007603402,IMS,237928,1310347,Invent Medic,,SEK,,,35197
SE0007784319,RHOVAC,237930,1318586,RhoVac,,SEK,,,35197
SE0007897251,SYDSV,237940,1374166,Sydsvenska Hem,,SEK,,,35197
SE0008014476,PLEJD,237941,1380174,Plejd,,SEK,,,35197
SE0007980362,VADS,237950,1398336,Vadsbo Switchtech,,SEK,,,35197
SE0008014534,BOSJO,237955,1439685,Bosjö Fastigheter,,SEK,,,35197
SE0007387246,LITI,237960,1444702,Litium,,SEK,,,35197
SE0008294789,REDW,814748,1468777,Redwood Pharma,,SEK,,,35197
SE0008347462,SMG,814752,1475422,Shortcut Media,,SEK,,,35197
SE0008375331,BRANDB,814755,1476185,BrandBee,,SEK,,,35197
SE0007387022,ABSL,814756,1476625,Absolicon,,SEK,,,35197
SE0008241558,CRNO B,814757,1476626,Cereno Scientific B,,SEK,,,35197
SE0008321418,PROVIT,1472133,1512538,Provide IT,,SEK,,,35197
SE0008241491,SYNACT,814760,1674748,SynAct,,SEK,,,35197
SE0008435051,PENCON,814768,2322647,Pen Concept,,SEK,,,35197
SE0005937117,FLOWS,814769,2384450,Flowscape,,SEK,,,35197
SE0008937411,MALAR,814781,2537534,Mälaråsen,,SEK,,,35197
SE0009189442,FINE,814800,2701839,Finepart,,SEK,,,35197
SE0009267974,APTR,2720756,2717675,AppSpotr,,SEK,,,35197
SE0009189608,ACOU,814815,2737675,AcouSort,,SEK,,,35197
SE0009383615,MENU B,814819,2942517,MenuPay B,,SEK,,,35197
